0.0038727392	0.0269543137	0.0078691859	0.8933524489	0.0005794582	0.0297749545	0.0002819627	0.0016492397	0.0356656797
0.0161958616	0.6822124720	0.0276314635	0.1026368812	0.0034624350	0.0412584879	0.0031132284	0.0160342958	0.1074548960
0.0009422806	0.0037944354	0.0001901335	0.9869773984	0.0001028351	0.0046166475	0.0000736681	0.0006228594	0.0026797331
0.0006030567	0.0004053692	0.0000058715	0.9954931736	0.0000360142	0.0031619784	0.0000267696	0.0000271993	0.0002405307
0.1250517964	0.0014905799	0.0109942807	0.0048880759	0.1929466873	0.0615523607	0.3386175036	0.2469282150	0.0175304618
0.0024604460	0.0000428552	0.0001432828	0.0002574588	0.3278022707	0.0061949948	0.6518846750	0.0110739619	0.0001401147
0.0074265297	0.0000256254	0.0002928698	0.0004226507	0.2759369314	0.0226341896	0.6204701662	0.0720704421	0.0007206549
0.1096087918	0.0002367730	0.0023977791	0.0016033694	0.2939317226	0.0215407275	0.5129485726	0.0524855517	0.0052466854
0.0435446501	0.0022666841	0.0047499095	0.0090727173	0.1232215017	0.0812803805	0.2378821969	0.4695013165	0.0284805428
0.0204973239	0.0000850287	0.0019560198	0.0004185620	0.0777062699	0.0051369751	0.1788537949	0.7115031481	0.0038428458
0.0942478478	0.0002917497	0.0037277651	0.0023839453	0.2683043778	0.0336680599	0.4629307985	0.1294630170	0.0049824240
0.0379972048	0.0325844847	0.1630818248	0.0189936217	0.1991799623	0.0758534670	0.1595072150	0.2024888247	0.1103133485
0.0015333988	0.0000209399	0.0013440454	0.0000642085	0.5284485221	0.0024318032	0.4424522221	0.0236664396	0.0000383625
0.0279375967	0.0100801224	0.0548914410	0.0096208164	0.5141677856	0.0516536310	0.2710486948	0.0510534421	0.0095464699
0.0035308034	0.0009166666	0.0001148413	0.0162821431	0.0015073512	0.9735687375	0.0013078222	0.0002362619	0.0025354316
0.0093223304	0.0001118940	0.0001990986	0.0067299670	0.0254819635	0.9121919870	0.0347047187	0.0092615262	0.0019965160
0.0278769080	0.0002649165	0.0002120938	0.0259434711	0.0050948057	0.8989836574	0.0098043531	0.0105231199	0.0212966334
0.0486888625	0.0035940744	0.0034353032	0.0245329030	0.2076204717	0.2907535732	0.3414627612	0.0564836562	0.0234283637
0.0028037401	0.0006184998	0.0000919005	0.0103318291	0.0039767767	0.9773568511	0.0033463426	0.0001281639	0.0013459274
0.0074578868	0.0022268204	0.0008241224	0.0415981188	0.0064829299	0.9162909389	0.0064107482	0.0039498792	0.0147585347
0.0012006620	0.0001281212	0.0000267498	0.0042413929	0.0010620784	0.9918735623	0.0008634212	0.0000735546	0.0005305742
0.0411311574	0.0006493035	0.0008330825	0.0289764367	0.0349524878	0.7119982243	0.0713347197	0.0710048750	0.0391197577
0.0180841535	0.0108371330	0.0016939410	0.0391246304	0.0189490747	0.8882492185	0.0140091339	0.0021098531	0.0069428729
0.0138349803	0.0092223873	0.0005996739	0.0532967001	0.0082627488	0.8968180418	0.0075291325	0.0005226847	0.0099135395
0.0121936733	0.0002888035	0.0038274347	0.0008931727	0.4442284405	0.0152211683	0.4862706959	0.0362890400	0.0007875466
0.1250517964	0.0014905799	0.0109942807	0.0048880759	0.1929466873	0.0615523607	0.3386175036	0.2469282150	0.0175304618
0.0024604460	0.0000428552	0.0001432828	0.0002574588	0.3278022707	0.0061949948	0.6518846750	0.0110739619	0.0001401147
0.0074265297	0.0000256254	0.0002928698	0.0004226507	0.2759369314	0.0226341896	0.6204701662	0.0720704421	0.0007206549
0.1096087918	0.0002367730	0.0023977791	0.0016033694	0.2939317226	0.0215407275	0.5129485726	0.0524855517	0.0052466854
0.0435446501	0.0022666841	0.0047499095	0.0090727173	0.1232215017	0.0812803805	0.2378821969	0.4695013165	0.0284805428
0.0204973239	0.0000850287	0.0019560198	0.0004185620	0.0777062699	0.0051369751	0.1788537949	0.7115031481	0.0038428458
0.0942478478	0.0002917497	0.0037277651	0.0023839453	0.2683043778	0.0336680599	0.4629307985	0.1294630170	0.0049824240
0.0379972048	0.0325844847	0.1630818248	0.0189936217	0.1991799623	0.0758534670	0.1595072150	0.2024888247	0.1103133485
0.0015333988	0.0000209399	0.0013440454	0.0000642085	0.5284485221	0.0024318032	0.4424522221	0.0236664396	0.0000383625
0.0237912498	0.0205321740	0.0257097781	0.0205467306	0.0041849874	0.0237631276	0.0067308089	0.5209687352	0.3537723720
0.0086669112	0.0000837598	0.0007512763	0.0010058924	0.0002582568	0.0057433434	0.0009062153	0.7875757813	0.1950085908
0.0149603505	0.0002504100	0.0033478609	0.0002993196	0.0016801665	0.0009125142	0.0039711837	0.9582928419	0.0162851978
0.0007156419	0.0000169152	0.0003856238	0.0000172273	0.0008431648	0.0000422858	0.0022733135	0.9953568578	0.0003489487
0.0057667010	0.0065602409	0.0001883260	0.2682434916	0.0000237454	0.0075176270	0.0000636782	0.0035165146	0.7081196904
0.0030626699	0.0000036457	0.0002660305	0.0000183825	0.0000434360	0.0000738206	0.0001886759	0.9821741581	0.0141692469
0.0066228975	0.0000585491	0.0009206894	0.0001824132	0.0025407150	0.0012034777	0.0066136476	0.9803978801	0.0014596771
0.0067260400	0.0002492412	0.0048952331	0.0003175308	0.0040080044	0.0010541397	0.0084332833	0.9680811167	0.0062354365
0.0942478478	0.0002917497	0.0037277651	0.0023839453	0.2683043778	0.0336680599	0.4629307985	0.1294630170	0.0049824240
0.0003851144	0.0000018426	0.0001923628	0.0000017198	0.0000499474	0.0000061453	0.0001228832	0.9990562797	0.0001836463
0.0002587937	0.0000015109	0.0001795181	0.0000012580	0.0000439486	0.0000044287	0.0000993732	0.9992386103	0.0001726067
0.0023128190	0.0000180028	0.0007035573	0.0000464538	0.0008095980	0.0002012178	0.0023712360	0.9911209941	0.0024161432
0.0237859320	0.0004111347	0.0088333357	0.0016892699	0.0058744387	0.0266089533	0.0122102303	0.8347358704	0.0858509019
0.0072046765	0.0000224507	0.0013787672	0.0000601289	0.0030259131	0.0007063577	0.0062080123	0.9807952046	0.0005985228
0.0082487548	0.0000232461	0.0012189455	0.0000580356	0.0022329525	0.0004353893	0.0059946580	0.9800236225	0.0017644630
0.0337080061	0.0003026788	0.0019232013	0.0027867700	0.0282518025	0.0116801178	0.0826707482	0.8087846637	0.0298919212
0.1266912669	0.0210150555	0.0442740284	0.0128421653	0.0094105732	0.0339691192	0.0158200990	0.1622308046	0.5737468600
0.0099690054	0.1733051687	0.0038735121	0.2731198967	0.0001789455	0.0151142692	0.0002345481	0.0023767117	0.5218279958
0.0686680898	0.1185971200	0.0388225764	0.0920399427	0.0615997501	0.2795658112	0.0685564280	0.0545722507	0.2175780535
0.6314905882	0.0001934874	0.0002432471	0.0246190820	0.0001650432	0.0067840922	0.0008834675	0.0767497793	0.2588712573
0.0010418837	0.0012809072	0.0006595048	0.0008392435	0.0000100049	0.0008930297	0.0000207369	0.0004729211	0.9947817922
0.0474670157	0.0020889847	0.0051662349	0.0130814100	0.0005860017	0.0164119992	0.0010636119	0.0173613261	0.8967734575
0.4661966860	0.0002689352	0.0002346175	0.0049780859	0.0001185222	0.0065692714	0.0006229804	0.0122056548	0.5088052750
0.0881385729	0.0022134467	0.0012540360	0.0633340850	0.0518597960	0.6254819036	0.1035682410	0.0296040140	0.0345459394
0.0007159843	0.0627969056	0.0018695521	0.0041570188	0.0000216329	0.0022880675	0.0000296512	0.0002440465	0.9278771877
0.1189606711	0.0004566289	0.0003596155	0.0095842415	0.0002718879	0.0092674028	0.0011343409	0.0160771869	0.8438879848
0.0172486678	0.0007439413	0.0010853836	0.0114281755	0.0147677436	0.8309462667	0.0216792263	0.0084602181	0.0936404094
0.1681589335	0.0121725332	0.0106649306	0.0307958629	0.0273809396	0.0925151482	0.0536681972	0.0432616323	0.5613818169
0.0002303410	0.0005988072	0.0002562914	0.0001941768	0.0000055988	0.0003889916	0.0000117613	0.0001261598	0.9981878400
0.0010411241	0.0021827447	0.0002709483	0.0041124616	0.0000277102	0.0023279553	0.0000595438	0.0002325256	0.9897449613
